,id,emp_size,paid_hrly,SERIALNO,X,RT.x,SPORDER,PUMA,ST,ADJINC,PWGTP,AGEP,CIT,CITWP,COW,DDRS,DEAR,DEYE,DOUT,DPHY,DRAT,DRATX,DREM,ENG,FER,GCL,GCM,GCR,HINS1,HINS2,HINS3,HINS4,HINS5,HINS6,HINS7,INTP,JWMNP,JWRIP,JWTR,LANX,MAR,MARHD,MARHM,MARHT,MARHW,MARHYP,MIG,MIL,MLPA,MLPB,MLPCD,MLPE,MLPFG,MLPH,MLPI,MLPJ,MLPK,NWAB,NWAV,NWLA,NWLK,NWRE,OIP,PAP,RELP,RETP,SCH,SCHG,SCHL,SEMP,SEX,SSIP,SSP,WAGP,WKHP,WKL,WKW,WRK,YOEP,ANC,ANC1P,ANC2P,DECADE,DIS,DRIVESP,ESP,ESR,FOD1P,FOD2P,HICOV,HISP,INDP,JWAP,JWDP,LANP,MIGPUMA,MIGSP,MSP,NAICSP,NATIVITY,NOP,OC,OCCP,PAOC,PERNP,PINCP,POBP,POVPIP,POWPUMA,POWSP,PRIVCOV,PUBCOV,QTRBIR,RAC1P,RAC2P,RAC3P,RACAIAN,RACASN,RACBLK,RACNH,RACNUM,RACPI,RACSOR,RACWHT,RC,SCIENGP,SCIENGRLP,SFN,SFR,SOCP,VPS,WAOB,FAGEP,FANCP,FCITP,FCITWP,FCOWP,FDDRSP,FDEARP,FDEYEP,FDISP,FDOUTP,FDPHYP,FDRATP,FDRATXP,FDREMP,FENGP,FESRP,FFERP,FFODP,FGCLP,FGCMP,FGCRP,FHINS1P,FHINS2P,FHINS3C,FHINS3P,FHINS4C,FHINS4P,FHINS5C,FHINS5P,FHINS6P,FHINS7P,FHISP,FINDP,FINTP,FJWDP,FJWMNP,FJWRIP,FJWTRP,FLANP,FLANXP,FMARP,FMARHDP,FMARHMP,FMARHTP,FMARHWP,FMARHYP,FMIGP,FMIGSP,FMILPP,FMILSP,FOCCP,FOIP,FPAP,FPERNP,FPINCP,FPOBP,FPOWSP,FPRIVCOVP,FPUBCOVP,FRACP,FRELP,FRETP,FSCHGP,FSCHLP,FSCHP,FSEMP,FSEXP,FSSIP,FSSP,FWAGP,FWKHP,FWKLP,FWKWP,FWRKP,FYOEP,PWGTP1,PWGTP2,PWGTP3,PWGTP4,PWGTP5,PWGTP6,PWGTP7,PWGTP8,PWGTP9,PWGTP10,PWGTP11,PWGTP12,PWGTP13,PWGTP14,PWGTP15,PWGTP16,PWGTP17,PWGTP18,PWGTP19,PWGTP20,PWGTP21,PWGTP22,PWGTP23,PWGTP24,PWGTP25,PWGTP26,PWGTP27,PWGTP28,PWGTP29,PWGTP30,PWGTP31,PWGTP32,PWGTP33,PWGTP34,PWGTP35,PWGTP36,PWGTP37,PWGTP38,PWGTP39,PWGTP40,PWGTP41,PWGTP42,PWGTP43,PWGTP44,PWGTP45,PWGTP46,PWGTP47,PWGTP48,PWGTP49,PWGTP50,PWGTP51,PWGTP52,PWGTP53,PWGTP54,PWGTP55,PWGTP56,PWGTP57,PWGTP58,PWGTP59,PWGTP60,PWGTP61,PWGTP62,PWGTP63,PWGTP64,PWGTP65,PWGTP66,PWGTP67,PWGTP68,PWGTP69,PWGTP70,PWGTP71,PWGTP72,PWGTP73,PWGTP74,PWGTP75,PWGTP76,PWGTP77,PWGTP78,PWGTP79,PWGTP80,DIVISION,PUMA.y,REGION,ADJHSG,WGTP,NP,TYPE,ACR,AGS,BATH,BDSP,BLD,BUS,CONP,ELEP,FS,FULP,GASP,HFL,INSP,MHP,MRGI,MRGP,MRGT,MRGX,REFR,RMSP,RNTM,RNTP,RWAT,RWATPR,SINK,SMP,STOV,TEL,TEN,TOIL,VACS,VALP,VEH,WATP,YBL,FES,FINCP,FPARC,GRNTP,GRPIP,HHL,HHT,HINCP,HUGCL,HUPAC,HUPAOC,HUPARC,KIT,LNGI,MULTG,MV,NOC,NPF,NPP,NR,NRC,OCPIP,PARTNER,PLM,PSF,R18,R60,R65,RESMODE,SMOCP,SMX,SRNT,SVAL,TAXP,WIF,WKEXREL,WORKSTAT,FACRP,FAGSP,FBATHP,FBDSP,FBLDP,FBUSP,FCONP,FELEP,FFINCP,FFSP,FFULP,FGASP,FGRNTP,FHFLP,FHINCP,FINSP,FKITP,FMHP,FMRGIP,FMRGP,FMRGTP,FMRGXP,FMVP,FPLMP,FREFRP,FRMSP,FRNTMP,FRNTP,FRWATP,FRWATPRP,FSINKP,FSMOCP,FSMP,FSMXHP,FSMXSP,FSTOVP,FTAXP,FTELP,FTENP,FTOILP,FVACSP,FVALP,FVEHP,FWATP,FYBLP,WGTP1,WGTP2,WGTP3,WGTP4,WGTP5,WGTP6,WGTP7,WGTP8,WGTP9,WGTP10,WGTP11,WGTP12,WGTP13,WGTP14,WGTP15,WGTP16,WGTP17,WGTP18,WGTP19,WGTP20,WGTP21,WGTP22,WGTP23,WGTP24,WGTP25,WGTP26,WGTP27,WGTP28,WGTP29,WGTP30,WGTP31,WGTP32,WGTP33,WGTP34,WGTP35,WGTP36,WGTP37,WGTP38,WGTP39,WGTP40,WGTP41,WGTP42,WGTP43,WGTP44,WGTP45,WGTP46,WGTP47,WGTP48,WGTP49,WGTP50,WGTP51,WGTP52,WGTP53,WGTP54,WGTP55,WGTP56,WGTP57,WGTP58,WGTP59,WGTP60,WGTP61,WGTP62,WGTP63,WGTP64,WGTP65,WGTP66,WGTP67,WGTP68,WGTP69,WGTP70,WGTP71,WGTP72,WGTP73,WGTP74,WGTP75,WGTP76,WGTP77,WGTP78,WGTP79,WGTP80,nochildren,adjinc_2012,faminc,lnfaminc,ndep_kid,ndep_old,age,a_age,married,widowed,divorced,separated,nevermarried,partner,male,female,agesq,ltHS,someCol,BA,GradSch,noHSdegree,BAplus,hisp,black,white,asian,native,other,employed,empgov_fed,empgov_st,empgov_loc,OCC,occ_1,occ_2,occ_3,occ_4,occ_5,occ_6,occ_7,occ_8,occ_9,occ_10,ind_1,ind_2,ind_3,ind_4,ind_5,ind_6,ind_7,ind_8,ind_9,ind_10,ind_11,ind_12,ind_13,wkhours,weeks_worked,hiemp,wage12,lnearn,fem_cu6,fem_c617,fem_cu6and617,fem_nochild,weeks_worked_cat
1,5,99,0,2.012E+12,5,P,2,103,44,1056030,37,31,1,NA,1,2,1,2,2,2,2,1,2,1,NA,2,NA,NA,1,2,2,2,2,1,2,0,30,1,1,1,1,2,2,1,2,2003,1,2,1,1,0,0,0,0,0,0,0,3,5,3,3,3,7000,0,1,0,1,NA,20,0,1,0,0,40000,40,1,1,1,NA,1,46,999,NA,1,1,NA,1,NA,NA,1,1,2370,166,100,1235,NA,NA,1,3261,1,NA,0,1920,NA,40000,47000,25,359,400,44,1,1,4,1,1,1,0,0,0,0,1,0,0,1,0,NA,NA,NA,NA,194031,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,40,71,12,60,60,40,40,13,10,49,37,42,36,68,44,37,38,12,68,41,39,13,58,10,11,35,34,56,57,10,40,41,40,10,41,32,38,66,67,38,30,12,67,10,12,38,37,76,64,11,36,31,37,12,37,43,42,63,8,38,36,61,12,67,64,38,38,13,13,80,41,32,34,67,33,35,33,11,12,1,103,1,1045360,36,3,1,1,NA,1,3,2,2,0,100,2,2,3,4,800,NA,1,970,1,1,1,6,NA,NA,1,9,1,NA,1,1,1,1,NA,135000,2,1000,1,1,65000,1,NA,NA,3,1,65000,0,1,1,1,1,1,1,3,1,3,0,0,1,21,0,1,0,1,0,0,2,1153,3,0,1,33,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,41,63,10,56,55,36,39,11,11,50,38,37,36,74,40,32,36,11,59,38,38,11,50,10,10,32,40,55,64,10,36,44,38,13,31,34,39,62,65,43,29,12,56,10,10,37,36,67,70,11,37,38,32,12,41,43,33,54,9,38,31,63,11,54,64,35,38,11,12,71,35,40,32,61,35,34,37,10,11,0,1.012636501,65821.37254,11.09469988,1,0,31,31,1,0,0,0,0,0,1,0,961,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1920,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,40,52,1,0.038841044,-3.248277766,NA,NA,NA,NA,51
2,7,5,0,2.012E+12,7,P,1,201,44,1056030,21,69,1,NA,1,2,2,2,2,2,NA,NA,2,NA,NA,2,NA,NA,1,2,1,2,2,2,2,0,20,1,1,2,2,2,2,2,2,1974,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,0,1,NA,22,0,2,0,0,7900,15,1,5,NA,NA,4,999,999,NA,2,1,NA,1,5507,5502,1,1,4970,98,55,NA,NA,NA,3,4451,1,NA,0,9620,4,7900,7900,44,72,100,44,1,1,3,1,1,1,0,0,0,0,1,0,0,1,0,1,2,NA,NA,537062,NA,1,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,NA,1,NA,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,6,36,34,5,19,33,6,5,23,22,32,18,21,22,23,34,23,22,5,21,36,8,6,41,18,6,34,30,18,21,7,20,17,21,26,6,23,21,33,22,6,28,37,6,19,36,6,5,20,18,33,21,24,20,21,35,20,22,6,24,32,6,6,40,21,7,31,34,24,22,7,22,21,19,22,6,19,18,33,22,1,201,1,1045360,21,1,1,1,NA,1,2,2,2,NA,60,2,2,20,4,NA,NA,NA,NA,NA,NA,1,5,2,900,1,9,1,NA,1,1,3,1,NA,NA,1,2,5,NA,NA,NA,980,101,1,6,7900,0,4,4,4,1,1,1,3,0,NA,0,0,0,NA,0,1,0,0,1,1,1,NA,NA,1,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,5,35,34,5,18,32,6,6,23,22,32,18,21,23,23,34,23,21,5,20,36,7,6,40,17,6,33,30,18,21,7,20,18,21,27,6,23,22,32,22,6,28,36,7,18,36,6,6,20,18,33,22,23,21,21,34,21,22,6,24,32,6,7,39,21,7,31,35,25,22,7,22,21,20,21,6,19,19,33,22,0,1.012636501,NA,NA,0,1,69,69,0,1,0,0,0,0,0,1,4761,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,9620,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,15,14,1,0.007671106,-4.870294461,0,0,0,1,20
3,9,5,1,2.012E+12,9,P,3,103,44,1056030,22,19,4,2004,2,2,2,2,2,2,NA,NA,2,1,2,NA,NA,NA,2,2,2,2,2,2,2,0,15,4,1,1,5,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,2,2,0,0,2,0,3,15,18,0,2,0,0,1000,10,1,6,1,1994,1,275,999,6,2,4,NA,1,NA,NA,2,5,7870,169,103,1200,NA,NA,6,611M1,2,NA,0,2550,4,1000,1000,329,12,2000,36,2,2,2,1,1,1,0,0,0,0,1,0,0,1,0,NA,NA,NA,NA,2590XX,NA,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,36,30,7,21,40,7,9,21,22,33,23,22,22,26,56,22,23,7,23,37,8,8,32,17,6,40,45,21,33,7,30,16,19,24,6,23,23,37,19,30,8,6,36,21,7,38,47,20,21,9,19,24,28,18,8,22,26,33,18,5,36,46,9,26,36,7,6,27,35,41,26,26,23,18,34,26,19,7,20,1,103,1,1045360,24,5,1,1,NA,1,3,3,2,NA,160,1,2,240,1,NA,NA,NA,NA,NA,NA,1,6,2,150,1,9,1,NA,1,1,3,1,NA,NA,2,1,6,2,3400,2,550,101,2,1,3400,0,2,2,2,1,1,1,3,2,5,0,0,2,NA,0,1,0,1,0,0,1,NA,NA,1,0,NA,2,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,7,35,36,5,35,45,5,8,30,21,40,20,24,24,24,45,27,25,8,27,43,8,8,41,17,6,55,49,21,28,7,20,23,25,22,6,23,26,44,20,30,9,7,37,30,7,40,42,24,21,8,19,25,26,21,8,22,30,39,25,8,34,42,9,28,34,8,6,25,29,38,28,26,23,21,35,25,21,7,22,0,1.012636501,3442.964102,8.144088037,2,0,19,19,0,0,0,0,1,0,0,1,361,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2550,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,1,0,0.000971026,-6.93715722,0,0,0,1,7.5
4,18,13,1,2.012E+12,18,P,1,101,44,1056030,23,34,1,NA,1,2,2,2,2,2,NA,NA,2,NA,NA,2,NA,NA,1,2,2,2,2,2,2,0,15,1,1,2,1,2,2,2,2,1996,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,0,0,1,NA,20,0,1,0,0,75000,55,1,1,1,NA,1,26,999,NA,2,1,NA,1,NA,NA,1,1,4670,97,55,NA,NA,NA,1,4411,1,NA,0,7200,NA,75000,75000,44,434,201,44,1,2,1,1,1,1,0,0,0,0,1,0,0,1,0,NA,NA,NA,NA,493023,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,42,25,27,33,24,42,7,7,22,18,22,36,21,6,21,7,7,38,22,27,7,27,22,6,25,8,47,35,19,24,24,7,24,41,22,39,32,8,22,23,8,23,24,5,23,6,40,41,21,24,24,7,21,35,32,45,44,7,20,24,39,22,23,40,23,42,7,6,23,23,23,38,25,7,27,7,7,41,23,1,101,1,1045360,23,4,1,1,NA,1,4,2,2,0,260,2,2,3,3,0,NA,2,1700,2,1,1,7,NA,NA,1,9,1,NA,1,1,1,1,NA,250000,3,110,5,1,101000,3,NA,NA,1,1,101000,0,1,1,1,1,1,1,4,2,4,0,0,2,27,0,1,0,1,0,0,1,2277,3,0,1,48,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,41,25,26,33,24,42,8,7,22,18,22,37,21,6,20,7,7,39,22,27,8,26,22,6,26,8,47,35,20,24,25,7,24,40,22,38,32,8,23,24,8,22,24,5,24,6,40,41,21,23,24,7,22,35,31,45,44,7,19,23,39,22,23,40,23,41,7,7,22,22,24,37,25,6,26,6,7,41,22,0,1.012636501,102276.2866,11.53543312,2,0,34,34,1,0,0,0,0,0,1,0,1156,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7200,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,55,52,1,0.072826957,-2.619669107,NA,NA,NA,NA,51
5,19,3,1,2.012E+12,19,P,2,101,44,1056030,21,37,1,NA,1,2,2,2,2,2,NA,NA,2,NA,2,2,NA,NA,1,2,2,2,2,2,2,0,20,3,1,2,1,2,2,1,2,1996,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,0,0,1,0,1,NA,20,0,2,0,0,26000,35,1,1,1,NA,2,22,51,NA,2,3,NA,1,NA,NA,1,1,8470,86,43,NA,NA,NA,1,6244,1,NA,0,4600,1,26000,26000,25,434,390,25,1,2,3,1,1,1,0,0,0,0,1,0,0,1,0,NA,NA,NA,NA,399011,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,31,21,23,33,21,35,6,7,21,20,21,35,19,6,19,6,6,35,20,23,6,23,21,6,22,7,40,31,20,22,22,7,23,34,21,43,30,6,20,24,6,21,21,6,20,6,37,37,22,22,21,7,20,32,21,34,40,7,21,21,38,21,21,34,21,38,5,6,20,19,21,34,23,5,23,6,6,41,21,1,101,1,1045360,23,4,1,1,NA,1,4,2,2,0,260,2,2,3,3,0,NA,2,1700,2,1,1,7,NA,NA,1,9,1,NA,1,1,1,1,NA,250000,3,110,5,1,101000,3,NA,NA,1,1,101000,0,1,1,1,1,1,1,4,2,4,0,0,2,27,0,1,0,1,0,0,1,2277,3,0,1,48,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,41,25,26,33,24,42,8,7,22,18,22,37,21,6,20,7,7,39,22,27,8,26,22,6,26,8,47,35,20,24,25,7,24,40,22,38,32,8,23,24,8,22,24,5,24,6,40,41,21,23,24,7,22,35,31,45,44,7,19,23,39,22,23,40,23,41,7,7,22,22,24,37,25,6,26,6,7,41,22,0,1.012636501,102276.2866,11.53543312,2,0,37,37,1,0,0,0,0,0,0,1,1369,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4600,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,35,51,1,0.025246678,-3.679060682,1,0,0,0,51
6,20,3,0,2.012E+12,20,P,1,103,44,1056030,41,37,1,NA,1,2,2,2,2,2,NA,NA,2,NA,2,2,NA,NA,2,2,2,2,2,2,2,0,30,1,1,2,5,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,8500,0,0,0,1,NA,15,0,2,0,0,7200,32,1,4,1,NA,1,902,999,NA,2,1,NA,1,NA,NA,2,1,6695,181,107,NA,NA,NA,6,5182,1,NA,0,5240,4,7200,15700,44,133,390,25,2,2,4,2,2,2,0,0,1,0,1,0,0,0,0,NA,NA,NA,NA,434051,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,13,15,37,38,45,51,48,13,45,13,14,53,53,57,40,46,73,44,42,79,13,12,48,51,35,59,41,10,34,12,13,55,36,59,42,46,75,45,41,60,13,16,47,46,43,76,39,11,32,12,15,58,45,61,35,54,53,36,49,53,11,20,43,35,30,54,49,12,46,13,14,68,43,53,47,60,58,36,45,1,103,1,1045360,40,1,1,NA,NA,1,2,5,NA,NA,1,1,2,130,1,NA,NA,NA,NA,NA,NA,1,5,2,700,1,9,1,NA,1,1,3,1,NA,NA,1,2,1,NA,NA,NA,830,63,1,6,15700,0,4,4,4,1,1,1,3,0,NA,0,0,0,NA,0,1,0,0,0,0,2,NA,NA,1,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,55,13,14,37,38,45,51,48,13,45,13,14,53,53,57,40,46,74,43,42,79,13,11,48,51,35,59,40,10,34,13,13,55,35,58,42,46,75,44,41,60,12,16,46,46,42,77,39,11,32,13,14,59,44,61,35,54,53,35,49,52,12,21,44,35,30,54,49,13,45,12,13,69,43,53,46,60,58,37,45,0,1.012636501,NA,NA,0,0,37,37,0,0,0,0,1,0,0,1,1369,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,5240,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,32,35,0,0.006991388,-4.963076194,0,0,0,1,33
7,21,231,1,2.012E+12,21,P,1,201,44,1056030,23,47,1,NA,5,2,2,2,2,2,NA,2,2,NA,NA,2,NA,NA,1,2,2,2,2,2,2,0,15,1,1,2,3,2,2,1,2,1999,1,2,1,1,1,0,0,0,0,0,0,3,5,3,3,3,0,0,0,0,1,NA,21,0,1,0,0,80000,50,1,1,1,NA,2,88,89,NA,2,1,NA,1,5301,NA,1,1,9470,75,33,NA,NA,NA,4,92MP,1,NA,0,3820,NA,80000,80000,44,434,201,44,1,2,4,1,1,1,0,0,0,0,1,0,0,1,0,2,2,NA,NA,333021,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,23,38,40,39,24,7,23,39,25,21,42,21,7,7,6,22,21,23,34,27,21,7,8,7,24,39,21,6,25,22,7,26,38,38,40,23,24,24,7,25,23,36,43,37,19,8,20,33,19,25,40,24,7,6,6,20,20,25,40,21,27,7,6,8,24,40,23,7,29,22,6,20,37,41,40,21,22,24,7,1,201,1,1045360,23,3,1,1,NA,1,2,2,2,0,90,2,2,100,1,800,NA,1,1600,1,1,1,6,NA,NA,1,9,1,NA,1,1,1,1,NA,170000,1,400,7,5,80000,2,NA,NA,1,2,80000,0,2,2,2,1,1,1,4,2,3,0,0,2,27,0,1,0,1,0,0,1,1823,3,0,1,52,1,10,10,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,23,37,40,39,25,7,23,39,25,21,41,22,7,6,6,23,21,22,34,28,21,7,7,7,24,39,21,6,25,22,6,26,38,37,39,23,25,25,7,25,23,36,42,37,19,8,21,33,19,25,39,24,7,6,7,20,21,25,39,21,27,7,7,8,24,40,23,8,28,22,6,19,37,40,40,21,23,23,7,0,1.012636501,81010.92005,11.30233924,2,0,47,47,0,0,1,0,0,0,1,0,2209,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,3820,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,52,1,0.077682087,-2.555130585,NA,NA,NA,NA,51
8,24,5347,0,2.012E+12,24,P,1,300,44,1056030,10,64,4,1963,1,2,2,2,2,2,NA,NA,2,1,NA,2,NA,NA,1,2,2,2,2,2,2,0,15,1,1,1,5,NA,NA,NA,NA,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,3,3,15000,0,0,0,1,NA,22,0,1,0,0,2000,30,1,5,NA,1958,4,999,999,2,2,1,NA,1,5200,NA,1,1,4470,85,43,1220,NA,NA,6,4244,2,NA,0,4850,NA,2000,17000,162,142,390,25,1,2,3,1,1,1,0,0,0,0,1,0,0,1,0,1,2,NA,NA,414010,NA,5,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1,1,NA,1,NA,1,NA,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,10,3,15,2,9,19,14,16,7,2,16,8,10,10,9,3,3,10,9,12,9,3,14,2,11,13,17,15,10,3,15,11,10,8,7,3,4,8,10,11,9,3,17,2,9,15,16,15,8,3,13,9,10,9,9,3,3,10,10,9,8,3,14,2,11,20,13,16,9,3,17,10,10,9,11,3,3,10,9,9,1,300,1,1045360,10,1,1,NA,NA,1,1,9,NA,NA,10,2,1,1,3,NA,NA,NA,NA,NA,NA,1,4,2,270,1,9,1,NA,1,2,3,1,NA,NA,0,2,4,NA,NA,NA,280,20,3,4,17000,0,4,4,4,1,1,1,5,0,NA,0,0,0,NA,0,1,0,0,1,0,1,NA,NA,1,0,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,15,3,10,19,13,16,8,2,15,8,10,9,9,3,3,9,8,12,9,3,14,3,12,13,16,16,10,3,15,11,11,8,7,2,4,8,9,10,8,3,17,3,9,15,16,16,7,3,14,10,11,8,9,3,3,10,10,9,8,3,14,2,11,20,12,16,10,3,17,10,9,10,11,3,3,9,9,8,0,1.012636501,NA,NA,0,0,64,64,0,0,0,0,1,0,1,0,4096,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,4850,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,30,14,1,0.001942052,-6.24401004,NA,NA,NA,NA,20
